订单号,产品码,消费日期,产品说明,数量,单价,用户码,城市
546913,16238,9/15/2020 20:18,产品说明掩码,28,0.21,15861,深圳
546913,16237,9/15/2020 20:18,产品说明掩码,30,0.21,15861,深圳
546913,21078,9/15/2020 20:18,产品说明掩码,4,0.85,15861,深圳
546913,21080,9/15/2020 20:18,产品说明掩码,4,0.85,15861,深圳
546913,85123A,9/15/2020 20:18,产品说明掩码,3,2.95,15861,深圳
546913,22344,9/15/2020 20:18,产品说明掩码,2,0.85,15861,深圳
546913,22346,9/15/2020 20:18,产品说明掩码,2,0.85,15861,深圳
546913,22345,9/15/2020 20:18,产品说明掩码,2,0.85,15861,深圳
546913,16046,9/15/2020 20:18,产品说明掩码,5,0.85,15861,深圳
546913,85211,9/15/2020 20:18,产品说明掩码,4,1.65,15861,深圳
546913,22197,9/15/2020 20:18,产品说明掩码,12,0.85,15861,深圳
546913,47310M,9/15/2020 20:18,产品说明掩码,6,1.25,15861,深圳
546913,22720,9/15/2020 20:18,产品说明掩码,2,4.95,15861,深圳
546913,21428,9/15/2020 20:18,产品说明掩码,2,4.25,15861,深圳
546913,21430,9/15/2020 20:18,产品说明掩码,2,3.75,15861,深圳
546913,22721,9/15/2020 20:18,产品说明掩码,2,4.95,15861,深圳
546913,84466,9/15/2020 20:18,产品说明掩码,6,1.25,15861,深圳
546913,22667,9/15/2020 20:18,产品说明掩码,1,2.95,15861,深圳
546913,22665,9/15/2020 20:18,产品说明掩码,1,2.95,15861,深圳
546913,22878,9/15/2020 20:18,产品说明掩码,1,2.1,15861,深圳
546913,22877,9/15/2020 20:18,产品说明掩码,2,1.95,15861,深圳
546913,85040B,9/15/2020 20:18,产品说明掩码,8,1.65,15861,深圳
546913,85040A,9/15/2020 20:18,产品说明掩码,4,1.65,15861,深圳
546913,10124G,9/15/2020 20:18,产品说明掩码,4,0.42,15861,深圳
546913,10124A,9/15/2020 20:18,产品说明掩码,4,0.42,15861,深圳
546913,22189,9/15/2020 20:18,产品说明掩码,3,3.95,15861,深圳
546913,22188,9/15/2020 20:18,产品说明掩码,3,3.95,15861,深圳
546915,22423,9/16/2020 8:31,产品说明掩码,3,12.75,15695,苏州
546915,22698,9/16/2020 8:31,产品说明掩码,6,2.95,15695,苏州
546915,22697,9/16/2020 8:31,产品说明掩码,6,2.95,15695,苏州
546915,22699,9/16/2020 8:31,产品说明掩码,6,2.95,15695,苏州
546915,84879,9/16/2020 8:31,产品说明掩码,16,1.69,15695,苏州
546915,21136,9/16/2020 8:31,产品说明掩码,8,1.69,15695,苏州
546915,22971,9/16/2020 8:31,产品说明掩码,6,2.55,15695,苏州
546915,22970,9/16/2020 8:31,产品说明掩码,6,2.55,15695,苏州
546915,22902,9/16/2020 8:31,产品说明掩码,12,2.1,15695,苏州
546915,22659,9/16/2020 8:31,产品说明掩码,12,1.95,15695,苏州
546915,22616,9/16/2020 8:31,产品说明掩码,48,0.29,15695,苏州
546915,22148,9/16/2020 8:31,产品说明掩码,12,1.95,15695,苏州
546915,22147,9/16/2020 8:31,产品说明掩码,12,1.45,15695,苏州
546915,22149,9/16/2020 8:31,产品说明掩码,6,2.1,15695,苏州
546915,22150,9/16/2020 8:31,产品说明掩码,6,1.95,15695,苏州
546915,22569,9/16/2020 8:31,产品说明掩码,4,3.75,15695,苏州
546915,22568,9/16/2020 8:31,产品说明掩码,4,3.75,15695,苏州
546915,22557,9/16/2020 8:31,产品说明掩码,12,1.65,15695,苏州
546915,22555,9/16/2020 8:31,产品说明掩码,12,1.65,15695,苏州
546916,84032B,9/16/2020 8:32,产品说明掩码,6,2.95,15695,苏州
546916,84032A,9/16/2020 8:32,产品说明掩码,6,2.95,15695,苏州
546916,22112,9/16/2020 8:32,产品说明掩码,3,4.95,15695,苏州
546918,15056BL,9/16/2020 9:19,产品说明掩码,32,5.95,15854,深圳
546918,15056N,9/16/2020 9:19,产品说明掩码,8,5.95,15854,深圳
546918,15056P,9/16/2020 9:19,产品说明掩码,4,5.95,15854,深圳
546918,20679,9/16/2020 9:19,产品说明掩码,8,5.95,15854,深圳
C546930,22268,9/16/2020 10:37,产品说明掩码,-1,0.85,14701,北京
C546930,22781,9/16/2020 10:37,产品说明掩码,-1,7.65,14701,北京
C546930,84575A,9/16/2020 10:37,产品说明掩码,-1,5.95,14701,北京
C546930,22766,9/16/2020 10:37,产品说明掩码,-1,2.95,14701,北京
C546930,85131A,9/16/2020 10:37,产品说明掩码,-1,1.25,14701,北京
C546930,21743,9/16/2020 10:37,产品说明掩码,-4,2.95,14701,北京
546944,22300,9/16/2020 11:13,产品说明掩码,6,2.55,14701,北京
546944,22303,9/16/2020 11:13,产品说明掩码,6,2.55,14701,北京
546944,22971,9/16/2020 11:13,产品说明掩码,6,2.55,14701,北京
546944,22301,9/16/2020 11:13,产品说明掩码,6,2.55,14701,北京
546944,22988,9/16/2020 11:13,产品说明掩码,2,1.25,14701,北京
546944,22977,9/16/2020 11:13,产品说明掩码,4,1.25,14701,北京
546944,22993,9/16/2020 11:13,产品说明掩码,2,1.25,14701,北京
546944,21626,9/16/2020 11:13,产品说明掩码,5,1.95,14701,北京
546944,21625,9/16/2020 11:13,产品说明掩码,2,6.95,14701,北京
546944,21626,9/16/2020 11:13,产品说明掩码,3,1.95,14701,北京
546944,22785,9/16/2020 11:13,产品说明掩码,6,6.75,14701,北京
546944,22786,9/16/2020 11:13,产品说明掩码,3,5.95,14701,北京
546944,22907,9/16/2020 11:13,产品说明掩码,4,0.85,14701,北京
546944,22151,9/16/2020 11:13,产品说明掩码,9,0.42,14701,北京
546944,48138,9/16/2020 11:13,产品说明掩码,2,7.95,14701,北京
546944,22701,9/16/2020 11:13,产品说明掩码,1,2.95,14701,北京
546944,22701,9/16/2020 11:13,产品说明掩码,2,2.95,14701,北京
546944,22577,9/16/2020 11:13,产品说明掩码,8,0.85,14701,北京
546944,22151,9/16/2020 11:13,产品说明掩码,1,0.42,14701,北京
546944,22720,9/16/2020 11:13,产品说明掩码,1,4.95,14701,北京
546944,22499,9/16/2020 11:13,产品说明掩码,2,5.95,14701,北京
546944,84459A,9/16/2020 11:13,产品说明掩码,3,1.49,14701,北京
546944,84459B,9/16/2020 11:13,产品说明掩码,3,1.49,14701,北京
546944,21623,9/16/2020 11:13,产品说明掩码,2,9.95,14701,北京
546944,20785,9/16/2020 11:13,产品说明掩码,9,35.95,14701,北京
546982,85014B,9/16/2020 12:26,产品说明掩码,1,5.95,15483,成都
546982,22999,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,22181,9/16/2020 12:26,产品说明掩码,12,0.85,15483,成都
546982,23004,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,23000,9/16/2020 12:26,产品说明掩码,2,0.42,15483,成都
546982,85185B,9/16/2020 12:26,产品说明掩码,2,2.95,15483,成都
546982,23002,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,22243,9/16/2020 12:26,产品说明掩码,1,1.65,15483,成都
546982,22977,9/16/2020 12:26,产品说明掩码,1,1.25,15483,成都
546982,22976,9/16/2020 12:26,产品说明掩码,2,1.25,15483,成都
546982,22975,9/16/2020 12:26,产品说明掩码,1,1.25,15483,成都
546982,22445,9/16/2020 12:26,产品说明掩码,1,2.95,15483,成都
546982,22449,9/16/2020 12:26,产品说明掩码,1,3.35,15483,成都
546982,15034,9/16/2020 12:26,产品说明掩码,48,0.14,15483,成都
546982,22659,9/16/2020 12:26,产品说明掩码,1,1.95,15483,成都
546982,84559B,9/16/2020 12:26,产品说明掩码,1,0.85,15483,成都
546982,22659,9/16/2020 12:26,产品说明掩码,1,1.95,15483,成都
546982,22970,9/16/2020 12:26,产品说明掩码,1,2.55,15483,成都
546982,22971,9/16/2020 12:26,产品说明掩码,2,2.55,15483,成都
546982,22993,9/16/2020 12:26,产品说明掩码,2,1.25,15483,成都
546982,22555,9/16/2020 12:26,产品说明掩码,1,1.65,15483,成都
546982,22718,9/16/2020 12:26,产品说明掩码,12,0.42,15483,成都
546982,22556,9/16/2020 12:26,产品说明掩码,1,1.65,15483,成都
546982,84596L,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,84596J,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,84596B,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,84596E,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,84596F,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,84596G,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,22659,9/16/2020 12:26,产品说明掩码,1,1.95,15483,成都
546982,22900,9/16/2020 12:26,产品说明掩码,1,2.95,15483,成都
546982,22244,9/16/2020 12:26,产品说明掩码,1,1.95,15483,成都
546982,20828,9/16/2020 12:26,产品说明掩码,1,2.55,15483,成都
546982,22219,9/16/2020 12:26,产品说明掩码,2,0.85,15483,成都
546982,17107D,9/16/2020 12:26,产品说明掩码,1,2.55,15483,成都
546982,85199S,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,22265,9/16/2020 12:26,产品说明掩码,2,0.65,15483,成都
546982,22421,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,22419,9/16/2020 12:26,产品说明掩码,3,0.42,15483,成都
546982,22227,9/16/2020 12:26,产品说明掩码,3,0.65,15483,成都
546982,72351A,9/16/2020 12:26,产品说明掩码,1,2.1,15483,成都
546982,84744,9/16/2020 12:26,产品说明掩码,1,1.25,15483,成都
546982,23003,9/16/2020 12:26,产品说明掩码,1,0.42,15483,成都
546982,23006,9/16/2020 12:26,产品说明掩码,2,0.42,15483,成都
546982,23003,9/16/2020 12:26,产品说明掩码,2,0.42,15483,成都
546982,22999,9/16/2020 12:26,产品说明掩码,2,0.42,15483,成都
546982,23004,9/16/2020 12:26,产品说明掩码,2,0.42,15483,成都
546982,85040B,9/16/2020 12:26,产品说明掩码,1,1.65,15483,成都
546982,85170D,9/16/2020 12:26,产品说明掩码,1,2.1,15483,成都
546982,85169A,9/16/2020 12:26,产品说明掩码,6,1.25,15483,成都
546982,85039B,9/16/2020 12:26,产品说明掩码,1,1.65,15483,成都
546982,85038,9/16/2020 12:26,产品说明掩码,1,2.1,15483,成都
546982,85040A,9/16/2020 12:26,产品说明掩码,2,1.65,15483,成都
546982,22421,9/16/2020 12:26,产品说明掩码,2,0.42,15483,成都
546984,22595,9/16/2020 12:35,产品说明掩码,1,0.85,15019,北京
546984,22138,9/16/2020 12:35,产品说明掩码,1,4.95,15019,北京
546984,22577,9/16/2020 12:35,产品说明掩码,4,0.85,15019,北京
546984,22419,9/16/2020 12:35,产品说明掩码,1,0.42,15019,北京
546984,22865,9/16/2020 12:35,产品说明掩码,2,2.1,15019,北京
546984,85130A,9/16/2020 12:35,产品说明掩码,1,1.65,15019,北京
546984,37482P,9/16/2020 12:35,产品说明掩码,6,0.39,15019,北京
546984,20867,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,22107,9/16/2020 12:35,产品说明掩码,1,3.75,15019,北京
546984,20754,9/16/2020 12:35,产品说明掩码,1,2.1,15019,北京
546984,22900,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,20971,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,20972,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,22421,9/16/2020 12:35,产品说明掩码,1,0.42,15019,北京
546984,84380,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,84378,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,20725,9/16/2020 12:35,产品说明掩码,1,1.65,15019,北京
546984,21065,9/16/2020 12:35,产品说明掩码,1,5.95,15019,北京
546984,22555,9/16/2020 12:35,产品说明掩码,1,1.65,15019,北京
546984,20977,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,22483,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,20975,9/16/2020 12:35,产品说明掩码,5,0.65,15019,北京
546984,37482P,9/16/2020 12:35,产品说明掩码,6,0.39,15019,北京
546984,85106,9/16/2020 12:35,产品说明掩码,4,2.55,15019,北京
546984,20652,9/16/2020 12:35,产品说明掩码,3,1.25,15019,北京
546984,20658,9/16/2020 12:35,产品说明掩码,2,1.25,15019,北京
546984,22083,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,22834,9/16/2020 12:35,产品说明掩码,2,2.1,15019,北京
546984,84509C,9/16/2020 12:35,产品说明掩码,2,3.75,15019,北京
546984,84692,9/16/2020 12:35,产品说明掩码,1,0.42,15019,北京
546984,85049E,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,85049H,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,85049D,9/16/2020 12:35,产品说明掩码,2,1.25,15019,北京
546984,85049C,9/16/2020 12:35,产品说明掩码,1,1.25,15019,北京
546984,22582,9/16/2020 12:35,产品说明掩码,2,2.55,15019,北京
546984,22584,9/16/2020 12:35,产品说明掩码,2,2.55,15019,北京
546984,18098C,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,22558,9/16/2020 12:35,产品说明掩码,1,1.49,15019,北京
546984,84510C,9/16/2020 12:35,产品说明掩码,2,1.25,15019,北京
546984,22639,9/16/2020 12:35,产品说明掩码,2,2.55,15019,北京
546984,21121,9/16/2020 12:35,产品说明掩码,5,1.25,15019,北京
546984,22087,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,77101A,9/16/2020 12:35,产品说明掩码,2,1.25,15019,北京
546984,21155,9/16/2020 12:35,产品说明掩码,1,2.55,15019,北京
546984,20752,9/16/2020 12:35,产品说明掩码,1,2.1,15019,北京
546984,22616,9/16/2020 12:35,产品说明掩码,12,0.29,15019,北京
546984,21399,9/16/2020 12:35,产品说明掩码,2,0.39,15019,北京
546984,21398,9/16/2020 12:35,产品说明掩码,4,0.39,15019,北京
546984,22273,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,22197,9/16/2020 12:35,产品说明掩码,3,0.85,15019,北京
546984,22483,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,22626,9/16/2020 12:35,产品说明掩码,2,8.5,15019,北京
546984,51020A,9/16/2020 12:35,产品说明掩码,10,0.29,15019,北京
546984,84803B,9/16/2020 12:35,产品说明掩码,5,1.69,15019,北京
546984,22087,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,22953,9/16/2020 12:35,产品说明掩码,2,1.25,15019,北京
546984,22138,9/16/2020 12:35,产品说明掩码,1,4.95,15019,北京
546984,22635,9/16/2020 12:35,产品说明掩码,1,9.95,15019,北京
546984,22900,9/16/2020 12:35,产品说明掩码,2,2.95,15019,北京
546984,21064,9/16/2020 12:35,产品说明掩码,3,5.95,15019,北京
546984,21065,9/16/2020 12:35,产品说明掩码,2,5.95,15019,北京
546984,22319,9/16/2020 12:35,产品说明掩码,12,0.65,15019,北京
546984,22748,9/16/2020 12:35,产品说明掩码,1,2.1,15019,北京
546984,22747,9/16/2020 12:35,产品说明掩码,1,2.1,15019,北京
546984,22272,9/16/2020 12:35,产品说明掩码,1,2.95,15019,北京
546984,22940,9/16/2020 12:35,产品说明掩码,1,4.25,15019,北京
546984,22385,9/16/2020 12:35,产品说明掩码,2,1.95,15019,北京
546984,22411,9/16/2020 12:35,产品说明掩码,4,1.95,15019,北京
546984,21928,9/16/2020 12:35,产品说明掩码,2,1.95,15019,北京
546984,21931,9/16/2020 12:35,产品说明掩码,2,1.95,15019,北京
C547024,22962,9/16/2020 16:36,产品说明掩码,-2,0.85,15065,北京
C547024,22634,9/16/2020 16:36,产品说明掩码,-1,9.95,15065,北京
547029,23051,9/18/2020 10:17,产品说明掩码,1,8.25,15465,成都
547029,23053,9/18/2020 10:17,产品说明掩码,1,8.25,15465,成都
547029,23050,9/18/2020 10:17,产品说明掩码,1,8.25,15465,成都
547029,22666,9/18/2020 10:17,产品说明掩码,3,2.95,15465,成都
547029,21428,9/18/2020 10:17,产品说明掩码,3,4.25,15465,成都
547029,22423,9/18/2020 10:17,产品说明掩码,32,10.95,15465,成都
547029,23054,9/18/2020 10:17,产品说明掩码,1,8.25,15465,成都
C547031,22423,9/18/2020 10:17,产品说明掩码,-8,10.95,15465,成都
547033,22386,9/18/2020 10:28,产品说明掩码,10,1.95,15898,深圳
547033,85099F,9/18/2020 10:28,产品说明掩码,10,1.95,15898,深圳
547033,85099B,9/18/2020 10:28,产品说明掩码,10,1.95,15898,深圳
547033,85099C,9/18/2020 10:28,产品说明掩码,20,1.95,15898,深圳
547033,22851,9/18/2020 10:28,产品说明掩码,5,0.85,15898,深圳
547033,48138,9/18/2020 10:28,产品说明掩码,1,7.95,15898,深圳
547033,22900,9/18/2020 10:28,产品说明掩码,20,2.95,15898,深圳
547038,21626,9/18/2020 10:51,产品说明掩码,12,1.95,15703,苏州
547038,22084,9/18/2020 10:51,产品说明掩码,12,2.95,15703,苏州
547038,21586,9/18/2020 10:51,产品说明掩码,12,2.55,15703,苏州
547038,22993,9/18/2020 10:51,产品说明掩码,12,1.25,15703,苏州
547038,22499,9/18/2020 10:51,产品说明掩码,18,5.95,15703,苏州
547040,22178,9/18/2020 10:53,产品说明掩码,36,1.25,15938,广州
547040,22087,9/18/2020 10:53,产品说明掩码,6,2.95,15938,广州
547059,21313,9/18/2020 12:50,产品说明掩码,5,0.85,14693,北京
547059,21172,9/18/2020 12:50,产品说明掩码,5,1.45,14693,北京
547059,21171,9/18/2020 12:50,产品说明掩码,2,1.45,14693,北京
547059,22672,9/18/2020 12:50,产品说明掩码,4,1.65,14693,北京
547059,85123A,9/18/2020 12:50,产品说明掩码,5,2.95,14693,北京
547059,21137,9/18/2020 12:50,产品说明掩码,1,3.75,14693,北京
547059,82494L,9/18/2020 12:50,产品说明掩码,2,2.95,14693,北京
547059,22423,9/18/2020 12:50,产品说明掩码,10,12.75,14693,北京
547063,22815,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22817,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22052,9/18/2020 13:33,产品说明掩码,25,0.42,14769,北京
547063,23230,9/18/2020 13:33,产品说明掩码,25,0.42,14769,北京
547063,22708,9/18/2020 13:33,产品说明掩码,25,0.42,14769,北京
547063,21500,9/18/2020 13:33,产品说明掩码,25,0.42,14769,北京
547063,22986,9/18/2020 13:33,产品说明掩码,25,0.42,14769,北京
547063,22711,9/18/2020 13:33,产品说明掩码,25,0.42,14769,北京
547063,16161P,9/18/2020 13:33,产品说明掩码,25,0.42,14769,北京
547063,84030E,9/18/2020 13:33,产品说明掩码,1,4.25,14769,北京
547063,22990,9/18/2020 13:33,产品说明掩码,2,4.95,14769,北京
547063,22150,9/18/2020 13:33,产品说明掩码,1,1.95,14769,北京
547063,22149,9/18/2020 13:33,产品说明掩码,1,2.1,14769,北京
547063,22147,9/18/2020 13:33,产品说明掩码,1,1.45,14769,北京
547063,22317,9/18/2020 13:33,产品说明掩码,1,2.95,14769,北京
547063,47590B,9/18/2020 13:33,产品说明掩码,1,5.45,14769,北京
547063,22317,9/18/2020 13:33,产品说明掩码,1,2.95,14769,北京
547063,22821,9/18/2020 13:33,产品说明掩码,12,0.65,14769,北京
547063,22821,9/18/2020 13:33,产品说明掩码,12,0.65,14769,北京
547063,22820,9/18/2020 13:33,产品说明掩码,12,0.65,14769,北京
547063,22027,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22030,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22023,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22035,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22030,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22984,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22716,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,22983,9/18/2020 13:33,产品说明掩码,12,0.42,14769,北京
547063,21913,9/18/2020 13:33,产品说明掩码,1,3.75,14769,北京
547063,22550,9/18/2020 13:33,产品说明掩码,1,3.75,14769,北京
547063,22507,9/18/2020 13:33,产品说明掩码,2,4.95,14769,北京
547063,21912,9/18/2020 13:33,产品说明掩码,1,3.75,14769,北京
547063,21888,9/18/2020 13:33,产品说明掩码,1,3.75,14769,北京
547063,22549,9/18/2020 13:33,产品说明掩码,2,1.45,14769,北京
547063,21917,9/18/2020 13:33,产品说明掩码,4,0.42,14769,北京
547063,21916,9/18/2020 13:33,产品说明掩码,10,0.42,14769,北京
547063,22548,9/18/2020 13:33,产品说明掩码,3,1.25,14769,北京
547063,21791,9/18/2020 13:33,产品说明掩码,2,1.25,14769,北京
547063,21915,9/18/2020 13:33,产品说明掩码,12,1.25,14769,北京
547063,21914,9/18/2020 13:33,产品说明掩码,12,1.25,14769,北京
547063,22406,9/18/2020 13:33,产品说明掩码,1,1.25,14769,北京
547063,22410,9/18/2020 13:33,产品说明掩码,1,1.25,14769,北京
547063,22408,9/18/2020 13:33,产品说明掩码,1,1.25,14769,北京
547063,22405,9/18/2020 13:33,产品说明掩码,1,1.25,14769,北京
547063,22409,9/18/2020 13:33,产品说明掩码,1,1.25,14769,北京
547063,22407,9/18/2020 13:33,产品说明掩码,1,1.25,14769,北京
547063,22965,9/18/2020 13:33,产品说明掩码,3,2.1,14769,北京
